country_iso3,year,coal_electricity_share,score_tariff_trade_protection
PER,2014,0.721627,0.721627
PER,2015,0.84938884,0.84938884
PER,2016,1.9174898,1.9174898
PER,2017,1.4418516,1.4418516
PER,2018,0.23800805,0.23800805
PER,2019,0.2813434,0.2813434
PER,2020,0.26420078,0.26420078
PER,2021,0.24565713,0.24565713
PER,2022,0.28380635,0.28380635
PER,2023,0.12863804,0.12863804
PER,2024,0.12529366,0.12529366
PHL,2000,36.777042,36.777042
PHL,2001,39.93624,39.93624
PHL,2002,33.285183,33.285183
PHL,2003,28.220627,28.220627
PHL,2004,28.941725,28.941725
PHL,2005,26.97543,26.97543
PHL,2006,26.928497,26.928497
PHL,2007,28.245556,28.245556
PHL,2008,25.896088,25.896088
PHL,2009,26.614986,26.614986
PHL,2010,34.401295,34.401295
PHL,2011,36.644974,36.644974
PHL,2012,38.770752,38.770752
PHL,2013,42.642563,42.642563
PHL,2014,42.794247,42.794247
PHL,2015,44.526695,44.526695
PHL,2016,47.692474,47.692474
PHL,2017,49.650272,49.650272
PHL,2018,52.065372,52.065372
PHL,2019,54.597755,54.597755
PHL,2020,57.179363,57.179363
PHL,2021,58.67612,58.67612
PHL,2022,59.56779,59.56779
PHL,2023,62.444332,62.444332
PHL,2024,62.513905,62.513905
POL,1985,95.50296,95.50296
POL,1986,95.71399,95.71399
POL,1987,95.71711,95.71711
POL,1988,95.752785,95.752785
POL,1989,96.01517,96.01517
POL,1990,96.972404,96.972404
POL,1991,97.008736,97.008736
POL,1992,96.86257,96.86257
POL,1993,96.881165,96.881165
POL,1994,96.32381,96.32381
POL,1995,96.14739,96.14739
POL,1996,95.9558,95.9558
POL,1997,95.60097,95.60097
POL,1998,95.35412,95.35412
POL,1999,95.242516,95.242516
POL,2000,94.90851,94.90851
POL,2001,93.91177,93.91177
POL,2002,93.297775,93.297775
POL,2003,93.76709,93.76709
POL,2004,92.51344,92.51344
POL,2005,91.36455,91.36455
POL,2006,91.48102,91.48102
POL,2007,90.84657,90.84657
POL,2008,89.89644,89.89644
POL,2009,88.4131,88.4131
POL,2010,87.07661,87.07661
POL,2011,85.81077,85.81077
POL,2012,83.3354,83.3354
POL,2013,84.08841,84.08841
POL,2014,81.793495,81.793495
POL,2015,79.44005,79.44005
POL,2016,78.50603,78.50603
POL,2017,77.19381,77.19381
POL,2018,77.05837,77.05837
POL,2019,72.38084,72.38084
POL,2020,68.342354,68.342354
POL,2021,71.35187,71.35187
POL,2022,69.83762,69.83762
POL,2023,60.109455,60.109455
POL,2024,53.501762,53.501762
PRT,1990,31.980234,31.980234
PRT,1991,32.80619,32.80619
PRT,1992,34.497967,34.497967
PRT,1993,36.90013,36.90013
PRT,1994,37.17866,37.17866
PRT,1995,40.747494,40.747494
PRT,1996,36.695908,36.695908
PRT,1997,38.24137,38.24137
PRT,1998,30.916128,30.916128
PRT,1999,35.212914,35.212914
PRT,2000,33.788475,33.788475
PRT,2001,29.548414,29.548414
PRT,2002,33.391876,33.391876
PRT,2003,31.321405,31.321405
PRT,2004,33.258728,33.258728
PRT,2005,33.1015,33.1015
PRT,2006,30.90909,30.90909
PRT,2007,26.546778,26.546778
PRT,2008,24.70225,24.70225
PRT,2009,26.123936,26.123936
PRT,2010,13.2759905,13.2759905
PRT,2011,19.022789,19.022789
PRT,2012,28.80722,28.80722
PRT,2013,23.515394,23.515394
PRT,2014,23.069498,23.069498
PRT,2015,28.803284,28.803284
PRT,2016,21.388655,21.388655
PRT,2017,25.473173,25.473173
PRT,2018,20.582691,20.582691
PRT,2019,10.717055,10.717055
PRT,2020,4.592333,4.592333
PRT,2021,1.6253555,1.6253555
PRT,2022,0,0
PRT,2023,0,0
PRT,2024,0,0
PRI,2000,1.8764302,1.8764302
PRI,2001,1.748095,1.748095
PRI,2002,4.2746115,4.2746115
PRI,2003,12.207358,12.207358
PRI,2004,12.919254,12.919254
PRI,2005,12.259616,12.259616
PRI,2006,14.337205,14.337205
PRI,2007,14.586709,14.586709
PRI,2008,15.397849,15.397849
PRI,2009,14.713542,14.713542
PRI,2010,13.72043,13.72043
PRI,2011,15.768194,15.768194
PRI,2012,14.573992,14.573992
PRI,2013,15.968344,15.968344
PRI,2014,17.426401,17.426401
PRI,2015,15.598086,15.598086
PRI,2016,16.860466,16.860466
PRI,2017,14.163614,14.163614
PRI,2018,14.188807,14.188807
PRI,2019,18.3812,18.3812
PRI,2020,16.046146,16.046146
PRI,2021,16.42562,16.42562
PRI,2022,16.281408,16.281408
PRI,2023,16.281408,16.281408
PRI,2024,18.643164,18.643164
QAT,2000,0,0
QAT,2001,0,0
QAT,2002,0,0
QAT,2003,0,0
QAT,2004,0,0
QAT,2005,0,0
QAT,2006,0,0
QAT,2007,0,0
QAT,2008,0,0
QAT,2009,0,0
QAT,2010,0,0
QAT,2011,0,0
QAT,2012,0,0
QAT,2013,0,0
QAT,2014,0,0
QAT,2015,0,0
QAT,2016,0,0
QAT,2017,0,0
QAT,2018,0,0
QAT,2019,0,0
QAT,2020,0,0
QAT,2021,0,0
QAT,2022,0,0
QAT,2023,0,0
QAT,2024,0,0
REU,2000,34.659092,34.659092
REU,2001,35.13513,35.13513
REU,2002,32.642487,32.642487
REU,2003,31.25,31.25
REU,2004,25.570776,25.570776
REU,2005,39.647575,39.647575
REU,2006,41.525425,41.525425
REU,2007,50.813007,50.813007
REU,2008,50.7874,50.7874
REU,2009,47.709927,47.709927
REU,2010,48.518517,48.518517
REU,2011,47.63636,47.63636
REU,2012,47.87234,47.87234
REU,2013,45.03546,45.03546
REU,2014,42.307693,42.307693
REU,2015,40.344826,40.344826
REU,2016,38.77551,38.77551
REU,2017,38.25503,38.25503
REU,2018,35.9322,35.9322
REU,2019,35.737705,35.737705
REU,2020,50.39578,50.39578
REU,2021,30.097088,30.097088
REU,2022,27.596441,27.596441
ROU,1990,28.771383,28.771383
ROU,1991,27.482393,27.482393
ROU,1992,33.956676,33.956676
ROU,1993,34.483383,34.483383
ROU,1994,35.66497,35.66497
ROU,1995,34.868755,34.868755
ROU,1996,33.540882,33.540882
ROU,1997,29.724966,29.724966
ROU,1998,27.34478,27.34478
ROU,1999,29.086586,29.086586
ROU,2000,36.69511,36.69511
ROU,2001,36.78805,36.78805
ROU,2002,37.32084,37.32084
ROU,2003,42.560177,42.560177
ROU,2004,38.037895,38.037895
ROU,2005,36.92904,36.92904
ROU,2006,40.201405,40.201405
ROU,2007,40.773228,40.773228
ROU,2008,39.80882,39.80882
ROU,2009,37.749607,37.749607
ROU,2010,34.227077,34.227077
ROU,2011,40.097088,40.097088
ROU,2012,39.11855,39.11855
ROU,2013,29.111532,29.111532
ROU,2014,27.356749,27.356749
ROU,2015,27.611937,27.611937
ROU,2016,24.727499,24.727499
ROU,2017,26.408562,26.408562
ROU,2018,24.426409,24.426409
ROU,2019,23.162016,23.162016
ROU,2020,16.95345,16.95345
ROU,2021,18.25478,18.25478
ROU,2022,18.9441,18.9441
ROU,2023,14.152766,14.152766
ROU,2024,12.977677,12.977677
RUS,1985,14.38177,14.38177
RUS,1986,14.3837385,14.3837385
RUS,1987,14.283715,14.283715
RUS,1988,14.218773,14.218773
RUS,1989,14.268614,14.268614
RUS,1990,14.494062,14.494062
RUS,1991,14.486169,14.486169
RUS,1992,15.282005,15.282005
RUS,1993,15.512605,15.512605
RUS,1994,18.550306,18.550306
RUS,1995,18.638481,18.638481
RUS,1996,18.960556,18.960556
RUS,1997,18.824669,18.824669
RUS,1998,19.702726,19.702726
RUS,1999,19.066004,19.066004
RUS,2000,20.007746,20.007746
RUS,2001,18.9359,18.9359
RUS,2002,19.114082,19.114082
RUS,2003,18.797543,18.797543
RUS,2004,17.260252,17.260252
RUS,2005,17.371164,17.371164
RUS,2006,17.918196,17.918196
RUS,2007,16.758614,16.758614
RUS,2008,18.907692,18.907692
RUS,2009,16.553217,16.553217
RUS,2010,16.00162,16.00162
RUS,2011,15.642834,15.642834
RUS,2012,15.820139,15.820139
RUS,2013,15.28402,15.28402
RUS,2014,14.912611,14.912611
RUS,2015,14.851763,14.851763
RUS,2016,15.715373,15.715373
RUS,2017,15.947102,15.947102
RUS,2018,15.922431,15.922431
RUS,2019,16.77309,16.77309
RUS,2020,16.119106,16.119106
RUS,2021,16.17361,16.17361
RUS,2022,17.019728,17.019728
RUS,2023,17.919796,17.919796
RUS,2024,18.59129,18.59129
RWA,2000,0,0
RWA,2001,0,0
RWA,2002,0,0
RWA,2003,0,0
RWA,2004,0,0
RWA,2005,0,0
RWA,2006,0,0
RWA,2007,0,0
RWA,2008,0,0
RWA,2009,0,0
RWA,2010,0,0
RWA,2011,0,0
RWA,2012,0,0
RWA,2013,0,0
RWA,2014,0,0
RWA,2015,0,0
RWA,2016,1.5625,1.5625
RWA,2017,3.0769231,3.0769231
RWA,2018,3.6585364,3.6585364
RWA,2019,2.352941,2.352941
RWA,2020,3.3707864,3.3707864
RWA,2021,4,4
RWA,2022,4.8076925,4.8076925
RWA,2023,4.7169814,4.7169814
SHN,2000,0,0
SHN,2001,0,0
SHN,2002,0,0
SHN,2003,0,0
SHN,2004,0,0
SHN,2005,0,0
SHN,2006,0,0
SHN,2007,0,0
SHN,2008,0,0
SHN,2009,0,0
SHN,2010,0,0
SHN,2011,0,0
SHN,2012,0,0
SHN,2013,0,0
SHN,2014,0,0
SHN,2015,0,0
SHN,2016,0,0
SHN,2017,0,0
SHN,2018,0,0
SHN,2019,0,0
SHN,2020,0,0
SHN,2021,0,0
SHN,2022,0,0
KNA,2000,0,0
KNA,2001,0,0
KNA,2002,0,0
KNA,2003,0,0
KNA,2004,0,0
KNA,2005,0,0
KNA,2006,0,0
KNA,2007,0,0
KNA,2008,0,0
KNA,2009,0,0
KNA,2010,0,0
KNA,2011,0,0
KNA,2012,0,0
KNA,2013,0,0
KNA,2014,0,0
KNA,2015,0,0
KNA,2016,0,0
KNA,2017,0,0
KNA,2018,0,0
KNA,2019,0,0
KNA,2020,0,0
KNA,2021,0,0
KNA,2022,0,0
LCA,2000,0,0
LCA,2001,0,0
LCA,2002,0,0
LCA,2003,0,0
LCA,2004,0,0
LCA,2005,0,0
LCA,2006,0,0
LCA,2007,0,0
LCA,2008,0,0
LCA,2009,0,0
LCA,2010,0,0
LCA,2011,0,0
LCA,2012,0,0
LCA,2013,0,0
LCA,2014,0,0
LCA,2015,0,0
LCA,2016,0,0
LCA,2017,0,0
LCA,2018,0,0
LCA,2019,0,0
LCA,2020,0,0
LCA,2021,0,0
LCA,2022,0,0
SPM,2000,0,0
SPM,2001,0,0
SPM,2002,0,0
SPM,2003,0,0
SPM,2004,0,0
SPM,2005,0,0
SPM,2006,0,0
SPM,2007,0,0
SPM,2008,0,0
SPM,2009,0,0
SPM,2010,0,0
SPM,2011,0,0
SPM,2012,0,0
SPM,2013,0,0
SPM,2014,0,0
SPM,2015,0,0
SPM,2016,0,0
SPM,2017,0,0
SPM,2018,0,0
SPM,2019,0,0
SPM,2020,0,0
SPM,2021,0,0
SPM,2022,0,0
VCT,2000,0,0
VCT,2001,0,0
VCT,2002,0,0
VCT,2003,0,0
VCT,2004,0,0
VCT,2005,0,0
VCT,2006,0,0
VCT,2007,0,0
VCT,2008,0,0
VCT,2009,0,0
VCT,2010,0,0
VCT,2011,0,0
VCT,2012,0,0
VCT,2013,0,0
VCT,2014,0,0
VCT,2015,0,0
VCT,2016,0,0
VCT,2017,0,0
VCT,2018,0,0
VCT,2019,0,0
VCT,2020,0,0
VCT,2021,0,0
VCT,2022,0,0
VCT,2023,0,0
WSM,2000,0,0
WSM,2001,0,0
WSM,2002,0,0
WSM,2003,0,0
WSM,2004,0,0
WSM,2005,0,0
WSM,2006,0,0
WSM,2007,0,0
WSM,2008,0,0
WSM,2009,0,0
WSM,2010,0,0
WSM,2011,0,0
WSM,2012,0,0
WSM,2013,0,0
WSM,2014,0,0
WSM,2015,0,0
WSM,2016,0,0
WSM,2017,0,0
WSM,2018,0,0
WSM,2019,0,0
WSM,2020,0,0
WSM,2021,0,0
WSM,2022,0,0
WSM,2023,0,0
STP,2000,0,0
STP,2001,0,0
STP,2002,0,0
STP,2003,0,0
STP,2004,0,0
STP,2005,0,0
STP,2006,0,0
STP,2007,0,0
STP,2008,0,0
STP,2009,0,0
STP,2010,0,0
STP,2011,0,0
STP,2012,0,0
STP,2013,0,0
STP,2014,0,0
STP,2015,0,0
STP,2016,0,0
STP,2017,0,0
STP,2018,0,0
STP,2019,0,0
STP,2020,0,0
STP,2021,0,0
STP,2022,0,0
SAU,1985,0,0
SAU,1986,0,0
SAU,1987,0,0
SAU,1988,0,0
SAU,1989,0,0
SAU,1990,0,0
SAU,1991,0,0
SAU,1992,0,0
SAU,1993,0,0
SAU,1994,0,0
SAU,1995,0,0
SAU,1996,0,0
SAU,1997,0,0
SAU,1998,0,0
SAU,1999,0,0
SAU,2000,0,0
SAU,2001,0,0
SAU,2002,0,0
SAU,2003,0,0
SAU,2004,0,0
SAU,2005,0,0
SAU,2006,0,0
SAU,2007,0,0
SAU,2008,0,0
SAU,2009,0,0
SAU,2010,0,0
SAU,2011,0,0
SAU,2012,0,0
SAU,2013,0,0
SAU,2014,0,0
SAU,2015,0,0
SAU,2016,0,0
SAU,2017,0,0
SAU,2018,0,0
SAU,2019,0,0
SAU,2020,0,0
SAU,2021,0,0
SAU,2022,0,0
SAU,2023,0,0
SAU,2024,0,0
SEN,2000,0,0
SEN,2001,0,0
SEN,2002,0,0
SEN,2003,0,0
SEN,2004,0,0
SEN,2005,0,0
SEN,2006,0,0
SEN,2007,0,0
SEN,2008,0,0
SEN,2009,0,0
SEN,2010,0,0
SEN,2011,0,0
SEN,2012,0,0
SEN,2013,0,0
SEN,2014,0.4784689,0.4784689
SEN,2015,4.5045047,4.5045047
SEN,2016,8.158996,8.158996
SEN,2017,6.567797,6.567797
SEN,2018,9.919028,9.919028
SEN,2019,13.058418,13.058418
SEN,2020,2.4752476,2.4752476
SEN,2021,6.0060062,6.0060062
SEN,2022,6.2666664,6.2666664
SEN,2023,5.838509,5.838509
SRB,1990,72.56864,72.56864
SRB,1991,66.10035,66.10035
SRB,1992,69.74643,69.74643
SRB,1993,70.86115,70.86115
SRB,1994,69.2732,69.2732
SRB,1995,67.37104,67.37104
SRB,1996,61.590836,61.590836
SRB,1997,66.950836,66.950836
SRB,1998,68.35084,68.35084
SRB,1999,61.49854,61.49854
SRB,2000,67.073555,67.073555
SRB,2001,67.11698,67.11698
SRB,2002,67.87003,67.87003
SRB,2003,72.12493,72.12493
SRB,2004,69.21216,69.21216
SRB,2005,65.19799,65.19799
SRB,2006,69.751884,69.751884
SRB,2007,71.08701,71.08701
SRB,2008,72.46062,72.46062
SRB,2009,71.20128,71.20128
SRB,2010,66.86265,66.86265
SRB,2011,75.512886,75.512886
SRB,2012,72.72727,72.72727
SRB,2013,73.081825,73.081825
SRB,2014,66.17823,66.17823
SRB,2015,72.25326,72.25326
SRB,2016,70.55167,70.55167
SRB,2017,72.61251,72.61251
SRB,2018,68.23016,68.23016
SRB,2019,69.39772,69.39772
SRB,2020,71.16729,71.16729
SRB,2021,63.454353,63.454353
SRB,2022,67.4225,67.4225
SRB,2023,60.09702,60.09702
SRB,2024,62.715523,62.715523
SYC,2000,0,0
SYC,2001,0,0
SYC,2002,0,0
SYC,2003,0,0
SYC,2004,0,0
SYC,2005,0,0
SYC,2006,0,0
SYC,2007,0,0
SYC,2008,0,0
SYC,2009,0,0
SYC,2010,0,0
SYC,2011,0,0
SYC,2012,0,0
SYC,2013,0,0
SYC,2014,0,0
SYC,2015,0,0
SYC,2016,0,0
SYC,2017,0,0
SYC,2018,0,0
SYC,2019,0,0
SYC,2020,0,0
SYC,2021,0,0
SYC,2022,0,0
SYC,2023,0,0
SLE,2000,0,0
SLE,2001,0,0
SLE,2002,0,0
SLE,2003,0,0
SLE,2004,0,0
SLE,2005,0,0
SLE,2006,0,0
SLE,2007,0,0
SLE,2008,0,0
SLE,2009,0,0
SLE,2010,0,0
SLE,2011,0,0
SLE,2012,0,0
SLE,2013,0,0
SLE,2014,0,0
SLE,2015,0,0
SLE,2016,0,0
SLE,2017,0,0
SLE,2018,0,0
SLE,2019,0,0
SLE,2020,0,0
SLE,2021,0,0
SLE,2022,0,0
SLE,2023,0,0
SGP,2000,0,0
SGP,2001,0,0
SGP,2002,0,0
SGP,2003,0,0
SGP,2004,0,0
SGP,2005,0,0
SGP,2006,0,0
SGP,2007,0,0
SGP,2008,0,0
SGP,2009,0,0
SGP,2010,0,0
SGP,2011,0,0
SGP,2012,0,0
SGP,2013,0,0
SGP,2014,1.0953348,1.0953348
SGP,2015,1.1933175,1.1933175
SGP,2016,1.2017833,1.2017833
SGP,2017,1.3006886,1.3006886
SGP,2018,1.3026241,1.3026241
SGP,2019,1.2005911,1.2005911
SGP,2020,0.99868095,0.99868095
SGP,2021,1.200932,1.200932
SGP,2022,1.0014055,1.0014055
SGP,2023,0.9944173,0.9944173
SGP,2024,0.9562154,0.9562154
SVK,1990,29.423304,29.423304
SVK,1991,24.525969,24.525969
SVK,1992,31.110155,31.110155
SVK,1993,23.908525,23.908525
SVK,1994,19.081274,19.081274
SVK,1995,24.404085,24.404085
SVK,1996,23.134329,23.134329
SVK,1997,25.119806,25.119806
SVK,1998,22.774971,22.774971
SVK,1999,22.696548,22.696548
SVK,2000,18.128654,18.128654
SVK,2001,18.290384,18.290384
SVK,2002,16.003729,16.003729
SVK,2003,19.238218,19.238218
SVK,2004,18.647406,18.647406
SVK,2005,17.67709,17.67709
SVK,2006,16.992,16.992
SVK,2007,17.23519,17.23519
SVK,2008,16.271776,16.271776
SVK,2009,14.886231,14.886231
SVK,2010,12.964312,12.964312
SVK,2011,12.5530405,12.5530405
SVK,2012,12.049471,12.049471
SVK,2013,10.77193,10.77193
SVK,2014,10.578695,10.578695
SVK,2015,10.6311035,10.6311035
SVK,2016,10.447762,10.447762
SVK,2017,10.904449,10.904449
SVK,2018,11.290322,11.290322
SVK,2019,8.29493,8.29493
SVK,2020,6.524027,6.524027
SVK,2021,5.7239056,5.7239056
SVK,2022,6.103994,6.103994
SVK,2023,4.131392,4.131392
SVK,2024,1.8070234,1.8070234
SVN,1990,31.270098,31.270098
SVN,1991,28.414442,28.414442
SVN,1992,37.601295,37.601295
SVN,1993,39.246864,39.246864
SVN,1994,35.76416,35.76416
SVN,1995,35.658916,35.658916
SVN,1996,34.176247,34.176247
SVN,1997,35.735962,35.735962
SVN,1998,36.297375,36.297375
SVN,1999,33.78582,33.78582
SVN,2000,33.872154,33.872154
SVN,2001,33.9779,33.9779
SVN,2002,36.30137,36.30137
SVN,2003,36.94866,36.94866
SVN,2004,33.988213,33.988213
SVN,2005,34.877563,34.877563
SVN,2006,35.936466,35.936466
SVN,2007,36.43617,36.43617
SVN,2008,32.480194,32.480194
SVN,2009,31.299574,31.299574
SVN,2010,32.533825,32.533825
SVN,2011,33.35427,33.35427
SVN,2012,33.05466,33.05466
SVN,2013,30.822784,30.822784
SVN,2014,21.924198,21.924198
SVN,2015,29.594595,29.594595
SVN,2016,30.868763,30.868763
SVN,2017,30.031155,30.031155
SVN,2018,28.660048,28.660048
SVN,2019,28.193832,28.193832
SVN,2020,25.814093,25.814093
SVN,2021,24.695316,24.695316
SVN,2022,23.428144,23.428144
SVN,2023,20.192926,20.192926
SVN,2024,20.294117,20.294117
SLB,2000,0,0
SLB,2001,0,0
SLB,2002,0,0
SLB,2003,0,0
SLB,2004,0,0
SLB,2005,0,0
SLB,2006,0,0
SLB,2007,0,0
SLB,2008,0,0
SLB,2009,0,0
SLB,2010,0,0
SLB,2011,0,0
SLB,2012,0,0
SLB,2013,0,0
SLB,2014,0,0
SLB,2015,0,0
SLB,2016,0,0
SLB,2017,0,0
SLB,2018,0,0
SLB,2019,0,0
SLB,2020,0,0
SLB,2021,0,0
SLB,2022,0,0
SLB,2023,0,0
SOM,2000,0,0
SOM,2001,0,0
SOM,2002,0,0
SOM,2003,0,0
SOM,2004,0,0
SOM,2005,0,0
SOM,2006,0,0
SOM,2007,0,0
SOM,2008,0,0
SOM,2009,0,0
SOM,2010,0,0
SOM,2011,0,0
SOM,2012,0,0
SOM,2013,0,0
SOM,2014,0,0
SOM,2015,0,0
SOM,2016,0,0
SOM,2017,0,0
SOM,2018,0,0
SOM,2019,0,0
SOM,2020,0,0
SOM,2021,0,0
SOM,2022,0,0
SOM,2023,0,0
ZAF,1985,94.36341,94.36341
ZAF,1986,91.73441,91.73441
ZAF,1987,93.69967,93.69967
ZAF,1988,90.44586,90.44586
ZAF,1989,90.88083,90.88083
ZAF,1990,93.242676,93.242676
ZAF,1991,92.319214,92.319214
ZAF,1992,93.23398,93.23398
ZAF,1993,94.99388,94.99388
ZAF,1994,93.236824,93.236824
ZAF,1995,92.97956,92.97956
ZAF,1996,92.316536,92.316536
ZAF,1997,91.68433,91.68433
ZAF,1998,91.310005,91.310005
ZAF,1999,91.9463,91.9463
ZAF,2000,93.06973,93.06973
ZAF,2001,93.874344,93.874344
ZAF,2002,93.40798,93.40798
ZAF,2003,94.05712,94.05712
ZAF,2004,93.97817,93.97817
ZAF,2005,94.622955,94.622955
ZAF,2006,94.7244,94.7244
ZAF,2007,93.96182,93.96182
ZAF,2008,94.19644,94.19644
ZAF,2009,94.061554,94.061554
ZAF,2010,93.778885,93.778885
ZAF,2011,93.10581,93.10581
ZAF,2012,92.92444,92.92444
ZAF,2013,91.15717,91.15717
ZAF,2014,90.19077,90.19077
ZAF,2015,90.774765,90.774765
ZAF,2016,90.71798,90.71798
ZAF,2017,89.531784,89.531784
ZAF,2018,90.12211,90.12211
ZAF,2019,89.18715,89.18715
ZAF,2020,89.40115,89.40115
ZAF,2021,86.296104,86.296104
ZAF,2022,84.4504,84.4504
ZAF,2023,81.57376,81.57376
ZAF,2024,82.09632,82.09632
KOR,1985,39.51113,39.51113
KOR,1986,35.871193,35.871193
KOR,1987,29.469843,29.469843
KOR,1988,31.747927,31.747927
KOR,1989,29.548752,29.548752
KOR,1990,28.28976,28.28976
KOR,1991,27.983007,27.983007
KOR,1992,28.926044,28.926044
KOR,1993,33.046505,33.046505
KOR,1994,35.503178,35.503178
KOR,1995,35.375755,35.375755
KOR,1996,36.1793,36.1793
KOR,1997,38.094738,38.094738
KOR,1998,43.402584,43.402584
KOR,1999,42.378674,42.378674
KOR,2000,39.552418,39.552418
KOR,2001,41.09978,41.09978
KOR,2002,41.411404,41.411404
KOR,2003,40.00633,40.00633
KOR,2004,38.967995,38.967995
KOR,2005,38.60631,38.60631
KOR,2006,38.21187,38.21187
KOR,2007,40.17066,40.17066
KOR,2008,43.293194,43.293194
KOR,2009,46.506794,46.506794
KOR,2010,44.351746,44.351746
KOR,2011,43.4499,43.4499
KOR,2012,42.198795,42.198795
KOR,2013,41.863846,41.863846
KOR,2014,41.963062,41.963062
KOR,2015,42.652428,42.652428
KOR,2016,41.70306,41.70306
KOR,2017,45.018303,45.018303
KOR,2018,43.26868,43.26868
KOR,2019,41.525223,41.525223
KOR,2020,35.853897,35.853897
KOR,2021,34.897,34.897
KOR,2022,33.36696,33.36696
KOR,2023,33.188763,33.188763
KOR,2024,30.12234,30.12234
SSD,2012,0,0
SSD,2013,0,0
SSD,2014,0,0
SSD,2015,0,0
SSD,2016,0,0
SSD,2017,0,0
SSD,2018,0,0
SSD,2019,0,0
SSD,2020,0,0
SSD,2021,0,0
SSD,2022,0,0
SSD,2023,0,0
ESP,1985,43.144882,43.144882
ESP,1986,42.63998,42.63998
ESP,1987,41.249622,41.249622
ESP,1988,31.040136,31.040136
ESP,1989,40.544147,40.544147
ESP,1990,39.521038,39.521038
ESP,1991,38.00659,38.00659
ESP,1992,40.995853,40.995853
ESP,1993,40.239815,40.239815
ESP,1994,38.435608,38.435608
ESP,1995,39.928516,39.928516
ESP,1996,31.141388,31.141388
ESP,1997,33.135937,33.135937
ESP,1998,31.842392,31.842392
ESP,1999,35.797306,35.797306
ESP,2000,35.80029,35.80029
ESP,2001,30.149738,30.149738
ESP,2002,33.83769,33.83769
ESP,2003,29.04392,29.04392
ESP,2004,28.59622,28.59622
ESP,2005,27.312927,27.312927
ESP,2006,22.578571,22.578571
ESP,2007,24.117142,24.117142
ESP,2008,15.723554,15.723554
ESP,2009,12.352091,12.352091
ESP,2010,8.505709,8.505709
ESP,2011,15.085408,15.085408
ESP,2012,18.734478,18.734478
ESP,2013,14.190293,14.190293
ESP,2014,15.963417,15.963417
ESP,2015,18.53375,18.53375
ESP,2016,13.457702,13.457702
ESP,2017,16.568764,16.568764
ESP,2018,13.75829,13.75829
ESP,2019,4.7538075,4.7538075
ESP,2020,2.1274135,2.1274135
ESP,2021,1.7950139,1.7950139
ESP,2022,2.7372456,2.7372456
ESP,2023,1.2935963,1.2935963
ESP,2024,0.94511217,0.94511217
LKA,2011,9.012132,9.012132
LKA,2012,11.87447,11.87447
LKA,2013,12.280702,12.280702
LKA,2014,25.723475,25.723475
LKA,2015,33.78788,33.78788
LKA,2016,35.47936,35.47936
LKA,2017,34.4086,34.4086
LKA,2018,33.001247,33.001247
LKA,2019,35.534214,35.534214
LKA,2020,38.568832,38.568832
LKA,2021,34.914288,34.914288
LKA,2022,40.621407,40.621407
LKA,2023,30.937576,30.937576
LKA,2024,29.970306,29.970306
SDN,2000,0,0
SDN,2001,0,0
SDN,2002,0,0
SDN,2003,0,0
SDN,2004,0,0
SDN,2005,0,0
SDN,2006,0,0
SDN,2007,0,0
SDN,2008,0,0
SDN,2009,0,0
SDN,2010,0,0
SDN,2011,0,0
SDN,2012,0,0
SDN,2013,0,0
SDN,2014,0,0
SDN,2015,0,0
SDN,2016,0,0
SDN,2017,0,0
SDN,2018,0,0
SDN,2019,0,0
SDN,2020,0,0
SDN,2021,0,0
SDN,2022,0,0
SDN,2023,0,0
SUR,2000,0,0
SUR,2001,0,0
SUR,2002,0,0
SUR,2003,0,0
SUR,2004,0,0
SUR,2005,0,0
SUR,2006,0,0
SUR,2007,0,0
SUR,2008,0,0
SUR,2009,0,0
SUR,2010,0,0
SUR,2011,0,0
SUR,2012,0,0
SUR,2013,0,0
SUR,2014,0,0
SUR,2015,0,0
SUR,2016,0,0
SUR,2017,0,0
SUR,2018,0,0
SUR,2019,0,0
SUR,2020,0,0
SUR,2021,0,0
SUR,2022,0,0
SUR,2023,0,0
SWE,1990,0.73982745,0.73982745
SWE,1991,1.3336055,1.3336055
SWE,1992,1.2334682,1.2334682
SWE,1993,1.4319152,1.4319152
SWE,1994,1.8290119,1.8290119
SWE,1995,1.5308875,1.5308875
SWE,1996,2.62428,2.62428
SWE,1997,1.3470947,1.3470947
SWE,1998,1.2847157,1.2847157
SWE,1999,1.4466547,1.4466547
SWE,2000,1.1292433,1.1292433
SWE,2001,1.1633663,1.1633663
SWE,2002,1.6155419,1.6155419
SWE,2003,2.1050298,2.1050298
SWE,2004,0.66640276,0.66640276
SWE,2005,0.41045716,0.41045716
SWE,2006,0.614182,0.614182
SWE,2007,0.43676922,0.43676922
SWE,2008,0.34022683,0.34022683
SWE,2009,0.37335283,0.37335283
SWE,2010,0.68710005,0.68710005
SWE,2011,0.43918023,0.43918023
SWE,2012,0.28839222,0.28839222
SWE,2013,0.4247533,0.4247533
SWE,2014,0.24094817,0.24094817
SWE,2015,0.24074073,0.24074073
SWE,2016,0.16678427,0.16678427
SWE,2017,0.19484869,0.19484869
SWE,2018,0.20812929,0.20812929
SWE,2019,0.124688275,0.124688275
SWE,2020,0,0
SWE,2021,0,0
SWE,2022,0,0
SWE,2023,0,0
SWE,2024,0,0
CHE,2000,0,0
CHE,2001,0,0
CHE,2002,0,0
CHE,2003,0,0
CHE,2004,0,0
CHE,2005,0,0
CHE,2006,0,0
CHE,2007,0,0
CHE,2008,0,0
